1181,reality,noun,"what is true, as opposed to what is imagined",現実,Reality and dreams counteract each other.
1182,photograph,noun,a picture made with a camera that shows how things look in real life,写真,Whose photograph was Tom looking at?
1183,artist,noun,"a person who is skilled and creative in art, such as a painter",芸術家；アーティスト,You're a very gifted artist.
1184,conflict,verb,to have opposite ideas; to disagree; to not match,矛盾する；衝突する,Our interests seem to conflict with each other.
1185,entire,adjective,complete or full; with no part left out; whole,全体の；完全な,They wiped out an entire species.
1186,presence,noun,fact that someone or something is in a particular place,出席,Make your presence known.
1187,crowd,noun,large group of people together in one place,群衆，群がる；押す,A large crowd of people gathered.
1188,corner,noun,"place where two lines, sides, corners, etc., meet",コーナー；角；地域；窮地,It's at the corner.
1189,gas,noun,"elements in our air, like oxygen or nitrogen",ガス,Argon is a noble gas.
1190,shift,verb,to change in position or direction,シフト,Shift into third gear.
1191,net,noun,material made of string tied together and used to catch fish or other small animals,網；ネット,I'm fishing into the net.
1192,category,noun,groups of things that are similar in some way,カテゴリー,Which category is your membership under?
1193,secretary,noun,an employee who does general office work for another person in the office,秘書,The secretary works on business correspondence.
1194,defense,noun,process of protecting something from attack,防衛,It can be a defense mechanism.
1195,quick,adjective,using very little time; moving far in little time,速い,She gave a quick answer.
1196,cook,verb,to heat food until it is ready to eat,料理する,Cook me something to eat.
1197,spread,verb,to place something over or cover a large area,広げる，広がり,Football spread all over the world.
1198,nuclear,adjective,concerning or involving the center of an atom,核の；原子力の,They seem to be concerned with nuclear weapons.
1199,scale,noun,a device that is used to weigh a person or thing,はかり；尺度；規模,A scale measures weight.
1200,driver,noun,someone who operates a vehicle,運転手,He's an ambulance driver.
