2162,scream,verb,to make a sudden loud cry,悲鳴，悲鳴を上げる,Scream as loud as you can.
2163,withdraw,verb,pull back; move away or backward from something,撤回する,They were forced to withdraw.
2164,pollution,noun,dirty or dangerous waste released into an environment,汚染,Recycling reduces pollution and waste.
2165,disorder,noun,a lack of organization,無秩序；疾患；障害,The room was in total disorder.
2166,furniture,noun,"items such as tables, chairs, beds, or closets",家具,I bought three pieces of furniture.
2167,symbol,noun,action or object that represents a particular idea or quality,象徴；記号；シンボル,A flag is a national symbol.
2168,apartment,noun,set of rooms to live in on one floor of a building,アパート,You wanted a one bedroom apartment.
2169,demonstration,noun,explanation of how something works,実演；説明；実証,Give us a demonstration.
2170,analyst,noun,someone who is skilled at studying the details of data,分析家；アナリスト,Sami is a data analyst.
2171,platform,noun,a raised area for people to stand on,プラットホーム；プラットフォーム,He was standing on the platform.
2172,steel,noun,very strong metal made of iron and other substances mixed together,鋼,Steel is a ferrous metal.
2173,cake,noun,"a sweet baked food made from flour, eggs, fat, and sugar",ケーキ,"This cake contains flour, milk, eggs and sugar."
2174,transform,verb,to change the shape of something completely,変換する,We can totally transform this place.
2175,wound,noun,an injury to the body that is caused when something breaks the skin,傷,It's just a flesh wound.
2176,restriction,noun,a rule or law that limits what people can do,制限,Mennad has a restriction order on Baya.
2177,foundation,noun,underground base on which a building is constructed,土台,The foundation is bedded in concrete.
2178,designer,noun,someone who creates plans to make something,デザイナー,Tom hopes to become a designer.
2179,strain,noun,too much pressure on a person or system that can cause problems,緊張；こす,The judge was exhausted from the nervous strain.
2180,innovation,noun,new invention or idea that is created,革新,There is an innovation.
2181,album,noun,book with a collection of photographs or pictures,アルバム,He showed me his photograph album.
2182,singer,noun,"a person who sings, often as a profession",歌手,She's well known as a singer.
2183,trail,noun,"a path through the countryside, often where people walk",跡，引きずる；後を追う,The trail leads through the woods.
2184,trap,noun,a device used for catching animals,わな，わなで捕える,He set a trap to catch the animal.
2185,loose,adjective,not tightly attached or held,ゆるい；自由な,He has a few screws loose.
2186,extension,noun,extra time allowed to complete something,時間延長,I need an extension lead.
2187,wealth,noun,large amount of money and possessions,富,He tried to accumulate wealth.
2188,gradually,adverb,occurring in a slow manner over a period of time,徐々に,The sky has gradually clouded over.
2189,tank,noun,container for holding liquid or gas,タンク,Is there gas in the tank?
2190,evil,adjective,morally bad; causing harm to someone,邪悪な,Certain people are evil.
2191,remarkable,adjective,"interesting and unexpected, worthy of notice",顕著な,Your discovery is remarkable.
2192,tune,noun,group of musical notes that make a nice sound,曲；音調,She whistles a nice tune.
2193,grass,noun,"plants with narrow green leaves, grown on lawns",草,The field is covered in nice green grass.
2194,invitation,noun,when someone asks you to do something or go somewhere,招待,Did he accept our invitation?
2195,transition,noun,a gradual change from one condition to another,遷移,The educational system is in transition.
2196,frighten,verb,to make someone afraid or nervous,怖がらせる,They're trying to frighten people.
2197,bid,verb,an offer to pay a particular amount of money for something,入札,I bid on it.
2198,breed,verb,to produce baby animals of specific kinds,繁殖,"Feed a pigeon, breed a rat."
2199,extraordinary,adjective,beyond what is ordinary; very unusual; remarkable,並外れた,It was something extraordinary.
2200,brilliant,adjective,having a great amount of intelligence or talent,非常に優秀な；才気のある,She's a brilliant economist.
