765,sorry,interjection,what you say to admit you were wrong,ごめんなさい,"Sorry, but you're also wrong."
766,challenge,noun,an activity you wish to try that may be hard to do,挑戦,Use resistance bands for added challenge.
767,nation,noun,area or region controlled by a government and army,国家,A wealthy nation needs a strong army.
768,nearly,adverb,not completely; almost,ほぼ,That isn't nearly good enough.
769,statement,noun,act or process of saying something formally,発言；陳述,I want to make a statement.
770,link,verb,to join or connect together,つなぐ；連結する，輪,Did you mean to link me that?
771,despite,preposition,without being affected by something; in spite of,にもかかわらず,"Despite the rain, we walked."
772,introduce,verb,to make someone known to another by name,紹介する,May I introduce myself? My name is Tom.
773,advantage,noun,thing making the chance of success higher,利点,Let's take advantage of this chance.
774,ready,adjective,prepared to do something,用意のできた；～しがち；即座の,People have to be ready.
775,marry,verb,to become the husband or wife of someone,結婚する,When did you marry your wife?
776,strike,verb,to hit something,打つ,Take a match and strike it.
777,mile,noun,unit of distance; 1.6 kilometers,マイル,"A mile is about 1,600 metres."
778,seek,verb,to search for; to try to find; look for,探し求める,Seek and ye shall find.
779,ability,noun,"power, money, knowledge, or skill to do something",能力,He has natural leadership ability.
780,unit,noun,single thing or person; a part of something larger,単位；部署,A family is the smallest unit of society.
781,card,noun,small piece of paper or plastic used as i.d.,カード,Sami used Layla's debit card.
782,hospital,noun,"building for sick people, with doctors and nurses",病院,The nurses are in the hospital.
783,quickly,adverb,without taking a lot of time; fast,速く,"You demand a lot, and quickly."
784,interview,verb,to formally ask questions about a given topic,面接；インタビュー,I want to interview him.
785,agreement,noun,when you share the same opinion or reach a decision,合意;一致,She is in partial agreement with this decision.
786,release,verb,"to allow to leave jail, cage, prison, etc.",解放する,Release the animals from the cages.
787,tax,noun,money taken by a government from its people,税,The government makes us pay tax.
788,solution,noun,something that ends a problem,解決(解決策),"Ultimately, he found a solution to his problem."
789,capital,adjective,"main, or major",主要な；資本,I'm against capital punishment.
790,popular,adjective,liked or enjoyed by many people,人気の,He is popular with his people.
791,specific,adjective,special or particular; clearly presented or stated,明確な,He was very specific about it.
792,beautiful,adjective,having very attractive or appealing physical qualities,美しい,She is proud of being beautiful.
793,fear,noun,unpleasant feelings caused by being aware of danger,恐れ,Fear causes aggression in dogs.
794,aim,noun,act of pointing something at a target,目指す,Take aim at the target.
795,television,noun,"device that broadcasts programs, movies, or show",テレビ,I want to watch television.
796,serious,adjective,needing thought or concentration; important; in a sober manner,深刻な；真剣な；まじめな,We need to be serious here.
797,target,noun,a goal or amount you are trying to achieve,目標,Take aim at the target.
798,degree,noun,unit for measuring temperature or angles,度; 程度；レベル,Where did you take your degree?
799,pull,verb,to hold something and move it toward you,引く,Pull up a chair.
800,red,adjective,being the color of blood,赤,It's red like blood.
