2091,persuade,verb,"to get you to do/believe something, by giving reasons",説得する,Try to persuade me.
2092,inspire,verb,to make someone have the desire to do something,刺激を与える；触発する,She wants to inspire others.
2093,grand,adjective,including many things; very large,壮大な,"The country is unique, grand and gigantic!"
2094,hence,adverb,"from now, later than the present time",それ故,"There is no smoke, and hence no fire."
2095,crew,noun,"an organized group of workers (e.g., on a ship)",乗組員,The whole crew is on board.
2096,phenomenon,noun,a fact that can be observed and studied,現象,The biologist concentrated on observing the phenomenon.
2097,pupil,noun,1. a child or young person who is being taught; a student; 2. the black round part in the center of the eye that lets in light,児童；生徒；瞳孔,The pupil read a text.
2098,FALSE,adjective,not real or true,間違え；偽言,What he says is false.
2099,assist,verb,to help,手伝う；援助する,I'd like you to assist me.
2100,restore,verb,"to put or bring back into existence or use, mend",回復する,I buy and restore furniture.
