2476,publisher,noun,business that produces books or magazines,出版社,That publisher specialises in children's books.
2477,celebration,noun,special event where people show the importance of something,お祝い,It's a cause for celebration.
2478,golf,verb / noun,game played to hit a ball into a hole with a stick,ゴルフ,We were playing golf.
2479,compensation,noun,money given or received as payment for loss,補償,Leonid immediately gave Rima compensation money.
2480,classical,adjective,concerning ideas considered to be traditional,古典的な,Tom is passionate about classical music.
2481,weigh,verb,"to determine the weight of, using scales",目方を量る,You can weigh your luggage on these scales.
2482,versus,preposition,used to show that a thing or person is against another thing or person,対,It's cats versus dogs today.
2483,deficit,noun,an amount that is less than needed,赤字,There's a trade deficit.
2484,modify,verb,to make small changes to something,変更する,They must modify their thoughts now.
2485,flash,verb / noun,sudden bright light,ピカッと光る,I saw a flash of lightning.
2486,friendship,noun,feeling of liking someone; good relationship,友情,Friendship is a source of pleasure.
2487,profession,noun,job requiring special education or skills,専門職,Teaching English is his profession.
2488,literally,adverb,in a way that expresses the exact meaning of something,文字通り,I didn't mean it literally.
2489,equation,noun,a statement showing things to be equal,方程式,This equation has solutions.
2490,gesture,verb / noun,a hand or body movement that expresses a particular idea or feeling,身振り；ジェスチャー,Gesture is another way of communication.
2491,entertain,verb,to take care of guests by helping them enjoy their time,楽しませる,You entertain the guests.
2492,fantastic,adjective,"very fanciful in design, construction, or appearance",素晴らしいい,The landscapes are simply fantastic.
2493,assign,verb,to give someone a particular job or something to do,割り当てる,Tom is authorised to assign us work assignments.
2494,inflation,noun,continual rise in the prices of products,インフレーション ；膨張,Higher gas prices cause inflation.
2495,historic,adjective,belonging to the past; of what is important or famous in the past,歴史的,We visited places of historic interest.
2496,injure,verb,do physical harm or damage,怪我をさせる,Did you injure your hand?
2497,remote,adjective,far away,遠い,It's quite a remote spot.
2498,therapy,noun,treatment intended to help fix your problem or medical illness,治療,Therapy could help Vladimir.
2499,orange,adjective,a color that is a mixture of red and yellow,オレンジ,"The cables are red, green, and orange."
2500,twist,verb / noun,to turn something in opposite directions at the same time,ねじる；ねじれ,You always twist what I say.
