444,sometimes,adverb,only at certain times; occasionally,時々,"Sometimes I go, other times I don't."
445,condition,noun,"state of living you are in (e.g., good health)",状態; 状況；調子,My physical condition is good.
446,carry,verb,to hold something and move it to another place,運ぶ,Companies were organized to carry out the move.
447,choose,verb,to select; decide between several possibilities,選ぶ,You can choose from several options.
448,father,noun,a male parent,父,The boy resembles his father.
449,decision,noun,a choice you make about something after thinking about it,決定,The decision was yours to make.
450,table,noun,raised flat surface,テーブル,Mum laid the table.
451,certain,adjective,being sure about something; without doubt,確信している；必ず～する；明白である；若干の,Are you certain about your decision?
452,forward,adverb,toward what is ahead or in front,前方の,There's no way out but forward.
453,main,adjective,most important; most often used,主要な,Ziri's studies were his main priority.
454,die,verb,to stop living,死ぬ,Life stops when we die.
455,bear,noun,large brown animal with fur that lives in forests,熊,"Do you see the big, brown bear?"
456,cut,verb,to use a knife or scissors to divide or open the surface,切る,These scissors cut well.
457,describe,verb,"to tell someone the appearance, sound or smell of something",説明する；描写する,Describe what you see.
458,himself,pronoun,the same (male) person who did the action,彼自身,Tom did it all himself.
459,available,adjective,present and able to be used,利用できる,New documents are available.
460,especially,adverb,more than usual; extremely,特に,We experienced an especially difficult winter.
461,strong,adjective,having big muscles; physically powerful,強い,Hercules has strong muscles.
462,rise,verb,to move from a lower position to a higher one,上昇,It's time to rise up.
463,girl,noun,a female child,女の子,She is just a little girl.
464,maybe,adverb,possibly but not certainly; perhaps,もしかすると；たぶん,"Maybe that's true, but it's irrelevant."
465,community,noun,group of people who share a common idea or area,地域社会,People need community and connection.
466,else,adverb,otherwise; if you fail to...,その他に；さもないと,"When all else fails, look elsewhere."
467,particular,adjective,one specific (one),特定の,I remember one poem in particular.
468,role,noun,character played by an actor,役割,Play the role of Hamlet.
469,join,verb,"to bring something close to another, to become one",加わる；つなぎ合わせる,Call the others to join us.
470,difficult,adjective,hard; not easy; you need to work hard to do it,難しい,Is the work you're doing difficult?
471,please,adverb,you say this when you politely ask people for things,どうかお願いします,Please close the door gently.
472,detail,noun,small part of something; tiny fact,細部；詳細，詳しく述べる,That's a small detail.
473,difference,noun,not of the same kind; unlike other things,相違,There isn't any difference.
474,action,noun,something that a person or thing does,行動,Every action has its consequence.
475,health,noun,being in a good condition; being well,健康,My health has been good.
476,eat,verb,to put food in your mouth,食べる,I wanted to eat Chinese food.
477,step,noun,flat horizontal piece that forms stairs,階段；ステップ,Take one step forward carefully.
478,TRUE,adjective,agreeing with the facts; not false; real or actual,真実の,A true scientist would not distort facts.
479,phone,verb,to talk to someone using a telephone,電話,My phone is on the desk.
480,themselves,pronoun,reflexive form of they,彼ら自身；彼女ら自身；それら自体,They form a class by themselves.
481,draw,verb,to create an image using pen or pencil and paper,線を引く；描く,Draw with a pencil.
482,white,adjective,lightest color; the color of fresh snow and milk,白,Why is milk white?
483,date,noun,a day in the calendar such as January 3rd,日付,The exact date is 1742.
484,practice,verb,to do something many times to improve a skill,練習する,I've had a lot of time to practice.
485,model,noun,a copy that represents an object or standard,モデル,I'm fine with standard model sunglasses.
486,raise,verb,"to increase a quantity, size, intensity or price",上げる,They raise prices to the maximum.
487,customer,noun,someone who buys goods or services from a business,顧客,You are a good customer.
488,front,adjective,opposite of back; the forward part of an object,前面,Someone's at the front door.
489,explain,verb,to make clear or easy to understand by describing,説明する,It's easy to explain.
490,door,noun,you walk through this when you go in a room,ドア,I'm going through the door.
491,outside,noun,"area around or near something, such as a building",外側,That door opens to the outside.
492,behind,adverb,in or toward the back,後ろに,The park is behind the station.
493,economic,adjective,"having to do with trade, industry, and money",経済の,High taxes stifle economic growth.
494,site,noun,"present, former, or future location of something, such as a building",場所；敷地；サイト,We visited the construction site.
495,approach,verb,to get close to reaching something or somewhere,近づく； 接近する,Stefan continued to approach the intersection.
496,teacher,noun,"person who teaches others, especially in a school",先生,That person is a teacher at this school.
497,land,noun,the earth; the ground,陸；土地,You were tilling your land.
498,charge,verb,to ask for money as a price for a service or goods,充電；請求する,What do you charge?
499,finally,adverb,after a long time or some difficulty,とうとう、やっと,They finally succeeded after many months of travail.
500,sign,noun,"something such as a mark or event that shows that something exists, is true, is happening or will happen",印；標識；兆候；署名する,Fever can be a sign.
