2259,iron,noun,the hard metal used to make steel (symbol Fe),アイロン,Iron is used in ship construction.
2260,broadcast,verb,to send out signals by radio or television,放送,Television stations broadcast 24 hours a day.
2261,membership,noun,all the people who belong to a club or group,会員；会員,Each member has to pay a membership fee.
2262,bread,noun,"baked food made from flour, used in sandwiches, etc.",パン,Bread is made from flour.
2263,blind,adjective,unable to see; with eyes that cannot see,目の見えない,I cannot see anything. I'm blind.
2264,pure,adjective,not mixed with anything else,純粋な,This apple juice is 100% pure.
2265,bloody,adjective,covered or spotted with blood on the surface,血がついた，ひどく,The walls are bloody.
2266,ally,noun,"someone who supports, helps, or defends you",味方,"I am your ally, trust me."
2267,quantity,noun,amount or number of something,量,There's quantity as well as quality.
2268,bend,verb,to make something not straight; make into a curve,曲げる,Bend the world to your will.
2269,mature,adjective,"being an adult, being fully developed physically",成熟した,Mennad isn't fully mature yet.
2270,briefly,adverb,happening in a short period of time; using few words,簡潔に,She told me briefly what happened.
2271,alarm,noun,sound or light used for a warning or to wake someone,警報；アラーム,An alarm went off.
2272,disturb,verb,to stop someone from working or sleeping,乱す；妨げる,Don't disturb Tom while he's sleeping.
2273,sustain,verb,"to maintain, lengthen or continue to do something",持続する,Heavy posts are needed to sustain this bridge.
2274,flood,noun,a large amount of water covering land that is usually dry,洪水,The flood waters will devastate the nearby town.
2275,poverty,noun,being poor,貧困,They're living in poverty.
2276,crazy,adjective,not being sensible or practical,狂った,He was kind of crazy.
2277,cite,verb,to mention the work of others in your writing,引用する,Always cite your sources.
2278,newly,adverb,very recently; just done or made,新しく,This is a newly minted coin.
2279,parallel,adjective,very similar and often occurring at the same time,平行な，平行線,The two streets run parallel to one another.
2280,gender,noun,state of being male or female,性別,My gender is non-binary.
2281,sponsor,verb,to help someone or something succeed by giving them money,出資者；スポンサー，スポンサーになる,You used to sponsor orphans.
2282,boot,noun,footwear covering your foot and part of your leg,ブーツ； 長靴,The boot is on the other foot.
2283,accurate,adjective,correct; not having mistakes or errors,正確な,It's necessary to be accurate.
2284,dealer,noun,someone who buys things to sell to others,販売業者,"She's an art dealer, isn't she?"
2285,button,noun,small round piece of material used to fasten clothing,ボタン,He changed his belly button ring.
2286,burden,verb,"something that causes worry, difficulty, or hard work",負担；負担をかける,I can't burden Tom with that problem.
2287,desert,noun,area of land that has very little water and few plants,砂漠,He is looking for water in the desert.
2288,mate,noun,"someone who you work, live, or go to school with",仲間,I've got a mate who works there.
2289,occasionally,adverb,not very often; sometimes; seldom,時折に,It only occasionally happens.
2290,shareholder,noun,someone who owns a part of a corporation,株主,Tom is the largest shareholder.
2291,bowl,noun,a round container used for holding things like rice or soup,丼鉢,I had a bowl of soup.
2292,discovery,noun,learning something for the first time,発見,I've made a discovery.
2293,resistance,noun,refusal to accept something new or different,抵抗；耐性,Silence often implies resistance.
2294,bath,noun,the cleaning of a body by putting it completely into water,浴槽,"In preparation, clean the bath and fill it."
2295,frequency,noun,how often something happens,頻度,I'm concerned about the frequency of his actions.
2296,criticize,verb,to say that someone or something is bad,批判する,All you do is criticize others.
2297,tap,verb,to hit something lightly,軽くたたく；コツコツと音を立てる,I'm teaching myself to tap dance.
2298,philosophy,noun,study of ideas about the fundamental nature of life,哲学,Nature is a complicated philosophy.
2299,lip,noun,top and bottom part of the outside of a person's mouth,唇,He bit his bottom lip.
2300,attribute,noun,"a quality or characteristic that someone or something has (e.g., size or color)",属性; 特質,Patience is a useful attribute.
