981,version,noun,particular form of something and other forms,バージョン,Is there the subtitled version?
982,conversation,noun,when you talk with other people; discussion or chat,会話; 対談,The conversation moved on to other topics.
983,somebody,pronoun,person who is not known or named,誰か,I asked somebody who he was.
984,pound,noun,unit of weight equal to 16 ounces or 0.4536 kg,常用ポンド；16オンス，0.4536kgに相当,A pound is equal to sixteen ounces.
985,magazine,noun,weekly or monthly publication with pictures and stories,雑誌,He sat reading a weekly magazine.
986,shape,noun,"outer form of something, what it looks like",形状,You look like you're in pretty good shape.
987,sea,noun,place with a large amount of salt water,海,Sea water is salty.
988,immediately,adverb,without any delay; straight away; right (after or before),すぐに,I immediately started running after her.
989,welcome,noun,friendly greeting to someone who has arrived,ようこそ,I received a warm welcome.
990,smile,verb,to show happiness by pulling up the corners of your mouth,ほほえむ，笑顔,It doesn't cost money to smile.
991,communication,noun,talking to people; giving information to people,コミュニケーション,Communication brings people together.
992,agent,noun,person who can represent and decide for others,代理人,He is an estate agent.
993,traditional,adjective,involved in a tradition,伝統的な,It was a very traditional ceremony.
994,replace,verb,to use instead of something else,取り替える,I'd like to replace it.
995,judge,verb,to form an opinion after careful consideration,審理する；審査する；判断する,You must judge for yourself.
996,herself,pronoun,female person that did the original action,彼女自身,She did it by herself.
997,suddenly,adverb,in an unexpected or very quick manner,突然,The tragedy happened suddenly.
998,generation,noun,people born and living at about the same time,世代,We're from the same generation.
999,estimate,noun,"guess or calculation of cost, size, or value",見積もり,Sami got his price estimate.
1000,favorite,adjective,most liked; best loved,お気に入り,"Sex is any man's favorite, most enjoyed hobby."
