2747,wander,verb,to move around without purpose,さまよう,I wander without a specific goal.
2748,empire,noun,group of countries controlled by one government,帝国,The government of the Inca Empire controlled everything.
2749,subsequently,adverb,after something else has happened,後で,Sami was subsequently murdered.
2750,gentle,adjective,kind and quiet in nature; not harsh or violent,優しい,He is gentle by nature.
2751,attendance,noun,state of being present at a place or event,出席,I'm going to take attendance.
2752,ownership,noun,legal right to have something belong to you,所有権,Is gun ownership legal in your country?
2753,qualification,noun,official record proving a certain standard or level,資格,We agreed to the plan without qualification.
2754,suspend,verb,to stop something for a period of time; to interrupt,停職・定額,"O time, suspend your flight!"
2755,functional,adjective,useful; not just for decoration,機能的な,Incorporate functional exercises for everyday movements.
2756,voluntary,adjective,done or given by their own will and not forced to do,自発的,Sami pled guilty to voluntary manslaughter.
2757,pale,adjective,light in color,淡い,She has a pale complexion.
2758,stain,verb,to mark or change the color of something so it looks dirty,染色,How did you stain your dress?
2759,athlete,noun,person trained to compete in sports,スポーツ選手,The star athlete trained with Adriano.
2760,organic,adjective,concerning food made with few or no chemicals,有機体の；オーガニック,My friend only eats organic food.
2761,tongue,noun,part of the mouth that tastes food and is used for speaking,舌,Your tongue helps you speak.
2762,server,noun,a person or thing that brings things to you when asked to,給仕する人；サーバー,Who set up this server?
2763,structural,adjective,related to the way something is built or organized,構造の,Algeria is facing serious structural issues.
2764,website,noun,a set of internet pages that give information about a particular person or organization,ウェブサイト,He created a website for her.
2765,fool,noun,a stupid or silly person,ばか,He's just a crazy old fool.
2766,alongside,preposition,side by side with something,～と並んで；～のそばに；～と平行して,They were walking alongside each other.
2767,unite,verb,to join or come together as one,団結する；団結する,"Tom wanted to unite, not divide."
2768,gently,adverb,"in a mild, careful, and soft manner",優しく,I'm going to drive very gently.
2769,compute,verb,to find out by calculating or estimating,計算する,Scientists can easily compute the distance between planets.
2770,wipe,verb,to clean or dry something with a cloth,拭く,Wipe your hands with this towel.
2771,weird,adjective,odd or unusual,変な,People there are weird.
2772,gaze,verb / noun,a long continuous look at someone or something,凝視する；凝視,Her gaze is unwavering.
2773,fade,verb,to lose strength or freshness,しぼむ；色あせる,Memories fade too quickly.
2774,cough,verb,"to force air through your throat with a short, loud noise",咳,I began to cough loudly.
2775,hypothesis,noun,idea that leads to further study or discussion,仮説,It's you who argues that hypothesis.
2776,royal,adjective,concerning a king or queen,王立,Does the queen require her royal scepter?
2777,theoretical,adjective,involving the uncertain or yet to be proved parts of a particular subject,理論的な,The theoretical exam is tomorrow.
2778,curtain,noun,piece of cloth used to cover a window,カーテン,Somebody is hiding behind the curtain.
2779,mayor,noun,head of a city's government,市長,He's familiar with the city's mayor.
2780,darkness,noun,quality of no or little light,暗さ；黒さ,Darkness is the absence of light.
2781,aunt,noun,sister of your father or mother or the wife of your uncle,叔母,My mother's brother's wife is my aunt.
2782,tournament,noun,a competition made up of a series of games between many competitors,トーナメント,Twenty teams entered the tournament.
2783,registration,noun,act of recording information on an official list,登記,"Your driving licence and registration document, please."
2784,fragment,noun,part that is broken off of something,断片,There's a tiny fragment that's broken off.
2785,listener,noun,someone who pays attention to what is said,聞き手,Be a good listener.
2786,immigration,noun,the act of moving from one country to another for good,移住；移民,Switzerland hardened its immigration policy.
2787,tender,adjective,loving and gentle,柔らかな,Skura was loving and tender.
2788,density,noun,number of people or things in a particular area,密度,Japan has a high population density.
2789,ugly,adjective,unpleasant to look at; not attractive,醜い,I look ugly and terrible.
2790,module,noun,part or unit with a specific job,モジュール,It's an international relations module.
2791,faithfully,adverb,in a trustworthy manner,忠実に,He performed his duties faithfully.
2792,autumn,noun,"season when the weather is getting colder, between summer and winter",秋,Autumn changed into winter.
2793,cheek,noun,"soft skin on each side of the face, below the eyes",頬,A tear rolled down her cheek.
2794,attachment,noun,strong affection for someone,愛着；愛情,Ziri needs to develop secure attachment.
2795,holder,noun,person who owns or has received something,保有者,I am a diploma holder.
2796,solar,adjective,"to do with the sun, like sunlight or the heat from the sun",太陽の；太陽エネルギーの,Let's talk about solar energy.
2797,grin,verb,to smile a big smile,ニヤリと笑う,She began to grin widely.
2798,rose,noun,a red flower used to show love,バラ,A red rose means love.
2799,noun,noun,"a word that refers to a person, place, thing, quality, idea, or action",名詞,Table is a common noun.
2800,fortunate,adjective,having good luck,幸運な,I'm fortunate to enjoy good health.
