1252,bag,noun,soft container to put things in and carry with you,かばん；バッグ；袋,The shopping bag that they're carrying.
1253,repeat,verb,to say something again,繰り返す,What did you say? Could you repeat it?
1254,equal,adjective,"same in shape, size, or number",等しい,A square has four equal sides.
1255,expression,noun,act of making your thoughts and feelings known,表現,I want to see your expression.
1256,plus,preposition,having a value greater than zero,正数,How much is one plus one?
1257,extremely,adverb,in a way that is much more than usual or expected,極めて,This is an extremely rare phenomenon.
1258,owner,noun,person who owns or has something,持ち主；オーナー,Who's the owner of this property?
1259,plane,noun,an airplane,飛行機,They have a plane.
1260,commercial,noun,radio or television advertisement,商業の,The TV commercial is drawing well.
1261,lady,noun,another way of saying 'woman',女性；婦人,She introduced the lady to me.
1262,duty,noun,work required by your job or position,義務；職務,Work is considered a duty.
1263,strength,noun,being strong,力；強さ,I found strength within myself.
1264,connect,verb,to join or attach things together,つなぐ；接続する,Connect the two cables together.
1265,cultural,adjective,of a particular society's customs and beliefs,文化的な,Cultural expectations shape our choices.
1266,arrange,verb,to put things into a particular order; to plan and organize an event,きちんと並べる; 整える,Let's try to arrange something.
1267,scheme,noun,often dishonest plan to get or do something,計画；構想,Cryptocurrency is a pyramid scheme.
1268,payment,noun,amount of money that is paid for something,支払い,Please make your payment in dollars.
1269,unfortunately,adverb,in a way that is to be regretted; unluckily,不運にも,It is unfortunately true.
1270,brief,adjective,short; using few words,短時間の；簡潔な,Be brief and to the point.
1271,bird,noun,animal with feathers that uses wings to fly,鳥,A bird can fly.
1272,demonstrate,verb,"to show how something works (e.g., product)",実証する,You need to demonstrate high-quality work.
1273,contribution,noun,"helping a cause by giving money, things, services",貢献,He made a voluntary contribution to the school.
1274,appreciate,verb,to be thankful for; to value or admire,感謝する,I appreciate everything you do.
1275,chapter,noun,one of the main sections of a book,章,It's the second chapter.
1276,secret,adjective,something that you don't want others to know; private,秘密,Do you know the secret handshake?
1277,apparently,adverb,according to what you heard; from what can be seen,どうやら；見掛けは,"Tom comes here pretty often, apparently."
1278,novel,noun,written fiction story,小説,She has written a novel.
1279,union,noun,organization of people or groups who have a similar interest or particular goal,連合,He's an Algerian union organizer.
1280,burn,verb,to destroy with fire,燃える,Burn this rubbish on the fire.
1281,trend,noun,"general direction of developing, proceeding",傾向,Where is the trend heading?
1282,initial,adjective,existing or occurring at the beginning,最初の，頭文字,We're still in the initial stage.
1283,pleasure,noun,"feeling of happiness, enjoyment, or satisfaction",喜び,Experiencing pleasure is my key focus.
1284,suggestion,noun,idea about what someone should do,示唆,I'll think about your suggestion.
1285,critical,adjective,being important or serious; vital; dangerous,危機の,The patient is in critical condition.
1286,gather,verb,to bring people/animals together into a group,集会を開く,Birds of a feather will gather together.
1287,mostly,adverb,in large part; mainly or chiefly,主に；ほとんど,Your statement is mostly correct.
1288,earth,noun,planet we live on,地球,We live on planet Earth.
1289,pop,verb,to cause something to open or burst suddenly,ポンとはじける；現れる；飛び出す,Kids love to make balloons pop.
1290,essential,adjective,extremely important and necessary,必須,I think it's absolutely essential.
1291,desire,verb,"to wish for, hope, or want something",欲望,We all desire success.
1292,promote,verb,to try to encourage the popularity and sales of a product,促進する,We must promote sales.
1293,currently,adverb,happening or being in the present time,現在,What is he currently doing?
1294,employ,verb,to pay a person to work for you; to give a job to,雇う,You must employ your capital well.
1295,path,noun,track made with stones/by walking over the ground,小道；散歩道,I walked on the gravel path.
1296,topic,noun,matter people talk or write about,トピック,Why is everyone talking about this topic?
1297,beach,noun,"large area of sand, next to an area of water",砂浜,The black volcanic sand beach stretched for miles.
1298,attract,verb,to make someone notice and become interested in,引き付ける,She likes to attract attention.
1299,engage,verb,"to carry out, participate in; be involved in",従事する；かみ合う,Others engage in volunteer work.
1300,powerful,adjective,having control or influence over,強力な；効力のある,Miroslav wanted to control powerful men.
