1747,acknowledge,verb,to accept that something is true,認める,I acknowledge it to be true.
1748,reward,verb,to give something to someone because of their good work,報酬，報いる,He promised to reward me for my work.
1749,east,noun,the direction where the sun rises,東,The sun rises in the east.
1750,hat,noun,something people wear to cover their heads for fashion or protection,帽子,Do you often wear a hat?
1751,academic,adjective,related to education or school; (n) educator who works at a college or university,学者； 大学教授,It's an academic question.
1752,voter,noun,a person who can vote in an election,投票者,Each voter must decide for himself.
1753,meanwhile,adverb,at or during the same time; in the meantime,その間；その間に,"Meanwhile, time is running out."
1754,furthermore,adverb,in addition to what has been said,さらに,"No, no, and furthermore, no!"
1755,accuse,verb,to say that someone has done something bad or wrong,非難する；告発する,You accuse me of impropriety?
1756,scientific,adjective,related to science,科学的,The book is scientific.
1757,wage,noun,money paid to workers for the hours they worked,賃金,Tom's been working for minimum wage.
1758,absence,noun,a time when you are not in a place where you should be,不在；欠席；不足,Behave yourself during my absence.
1759,construct,verb,to build or create something,組み立てる；建てる,I will construct a wooden building.
1760,remark,verb,to say an opinion or make a comment about something,発言,I couldn't help but remark on it.
1761,medicine,noun,liquid or pills used to treat illness or pain; the study of treating illness or pain,薬,Does this medicine really relieve pain?
1762,professor,noun,a teacher of high rank in a university or college,教授,"He's a college professor, isn't he?"
1763,rare,adjective,not common or usual,珍しい,Common sense is quite rare.
1764,intention,noun,"plan, aim, or purpose",意図,He hinted at his intention.
1765,dozen,noun,a group of twelve people or things,ダース,Several dozen people were arrested.
1766,settlement,noun,an official agreement that ends an argument or fight between people or groups,和解；合意；決済,The struggle ended in a satisfactory settlement.
1767,gap,noun,a space between two things,空白；隙間,There is a huge gap between the two.
1768,widely,adverb,by or among a large number of people,全員に,This newspaper is widely read.
1769,minimum,noun,lowest number or amount that is possible,最小限,I’ve only brought the bare minimum.
1770,northern,adjective,in or toward the north,北の,The northern states mostly opposed slavery.
1771,estate,noun,land that a person owns,土地；財産；地位,Tom owns an estate in Scotland.
1772,equally,adverb,"in an equal, similar, or identical way",同様に；等しく,The money will be divided equally.
1773,expose,verb,"to show something that is usually hidden, covered, or protected",さらす；暴く,You must expose the impostors.
1774,alive,adjective,living; not dead,生きている,I'm neither alive nor dead.
1775,shut,verb,to close something,シャット；閉じる,Shut up and close the door.
1776,victory,noun,"a win in a war, game, or competition",勝利,"Without fighting, there's no victory."
1777,resolve,verb,to find an answer or way to handle a problem,解決する,What's the best way to resolve the problem?
1778,critic,noun,"a person whose job is to give opinions about books, movies, or other forms of art",批評家；評論家,"He's an art critic, isn't he?"
1779,variable,adjective,having the ability to change or vary,変わりやすい,Fall weather is variable.
1780,enormous,adjective,huge; very big; very large,巨大な,The elephant is an enormous creature.
1781,sweet,adjective,tasting like sugar; containing sugar,甘い,I feel like eating something sweet.
1782,permanent,adjective,lasting forever; not temporary or changing,永続的な,It doesn't have to be permanent.
1783,emotion,noun,"a feeling such as sadness, anger, or love",感情,Sympathy is a human emotion.
1784,pursue,verb,to follow and try to catch something; to try to get something,追求する,I pursue my dreams with determination.
1785,tall,adjective,greater in height than average,背の高い,He was a tall man.
1786,urge,verb,to strongly persuade someone to do something,衝動；促す，衝動,I strongly urge you to follow my advice.
1787,enemy,noun,someone who wants to harm another,敵,I don't want to be your enemy.
1788,appoint,verb,"to officially choose a person for a job, position",任命する； 指定する,Appoint me as the project lead.
1789,milk,noun,the white liquid produced by females to feed their babies,乳,Milk is obtained from cows.
1790,talent,noun,the natural ability of a person to do something well,才能,William had a natural talent.
1791,smell,verb,to use your nose to sense something,におい，においを嗅ぐ；においがする,I smell using my nose.
1792,prior,adjective,happening or coming earlier in time,前の,Prior preparation prevents poor performance.
1793,priority,noun,something that is important and must be done before other things,優先順位,This duty has priority over all others.
1794,online,adjective,connected to the internet,主コンピューターと直結されている,I set up an online store.
1795,phrase,noun,a group of words that forms a unit and expresses a single meaning,句；言い回し,Don't worry. I'll explain what each phrase means.
1796,pilot,noun,"a person who controls an airplane, spacecraft, or boat",パイロット，操縦する；同僚,The pilot flew the airplane.
1797,stable,adjective,in a good situation or condition; not likely to change,安定した,The situation is stable.
1798,merely,adverb,"only, simply, or nothing more than",単に,I was merely stating the obvious.
1799,resolution,noun,a formal agreement or statement decided by a group of people,決議,Senators drafted a resolution.
1800,communicate,verb,to give and exchange information,伝達する,We use words to communicate.
