853,throw,verb,to use your arm to make a thing fly through the air,投げる,You make me want to throw up!
854,task,noun,big or small piece of work someone has to do,仕事,This is no small task.
855,normal,adjective,standard or regular way of doing something,標準の；正常な,This is a normal workflow.
856,goal,noun,something you try to do or achieve; an aim,目的；目標,What's a goal you're currently pursuing?
857,associate,noun,"partner in professional work (e.g., in law)",仲間、同僚,He was my business associate.
858,blue,adjective,color of the clear sky,青い,The sky is blue and clear.
859,positive,adjective,"good or useful in qualities, constructive, confident",ポジティブ,Positive feelings grant good health.
860,option,noun,possibility out of several that can be chosen; choice,選択；オプション,We need a third option.
861,box,noun,a container with (usually) four straight sides and a lid,箱；ボックス,This is a cardboard box.
862,huge,adjective,very very large,巨大,I think it's huge.
863,message,noun,piece of information that is told/given to someone,メッセージ；伝言,I conveyed the message to him.
864,instance,noun,an example of something; case,例；実例,"Take, for instance, your family problems."
865,style,noun,the particular way something is done or made,様式；スタイル,Half-done work is not his style.
866,refer,verb,to talk about or write about something,言及する；引用する；参照する,I refer to our telephone conversation of 12 April.
867,cold,adjective,having a very low temperature,冷たい；寒い,I feel very cold.
868,push,verb,to force something away from you,押す,Don't let them push you around.
869,quarter,noun,one of four equal parts of something,4分の1,It's a quarter after four.
870,assume,verb,"to believe, based on the evidence; suppose",仮定する；推測する,I assume that you're reasonable.
871,baby,noun,"very young child, who cannot yet speak",赤ん坊,The baby can't speak.
872,successful,adjective,having the desired effect or result,成功した,We want to be successful.
873,sing,verb,to make musical sounds with your voice,歌う,Let's sing and make music!
874,doubt,noun,not being sure of something; lack of certainty,疑問に思う,There is little room for doubt.
875,competition,noun,fighting against others when trying to win something,競争,Gustavo took part in a fighting competition.
876,theory,noun,idea or set of ideas that try to explain facts or events,理論,His theory is based on many facts.
877,propose,verb,to offer or put forward an idea for consideration,提案する,What do you propose instead?
878,reference,verb,to cite a piece of research in speech or in writing,参照,Please include a reference here.
879,argument,noun,a discussion in which you disagree with another's opinion,口論,The argument ended in a fight.
880,adult,noun,person or animal that is fully grown,大人，成人,Ziri is a full-fledged adult.
881,fly,verb,to travel through the air using wings,飛ぶ,Birds flap their wings to fly.
882,document,noun,official (printed) record that gives information,文書,It's a historical document.
883,pattern,noun,regular repeated behavior,模範；原型；模様；傾向；パターン,The pattern is repeating itself.
884,application,noun,"formal request for a job, building permission, etc.",申し込み,Tom is filling out a job application form.
885,hot,adjective,having a high temperature,熱い；暑い,Don't you feel hot?
886,obviously,adverb,in a way that is obvious/easy to see or understand,明らかに,There was obviously no other way.
887,unclear,adjective,not easy to understand; not obvious,不明瞭,It seems a little unclear.
888,bill,noun,piece of paper showing what you have to pay,請求書,Pay the bill at the counter.
889,search,verb,to carefully look for something,捜す，捜索,Search the whole building.
890,separate,verb,"to divide into parts, or to make something divide into parts",分ける,Separate all of the edge pieces.
891,central,adjective,being in the middle,中央の； 主要な,Adriano started to speedwalk down the central aisle.
892,career,noun,particular occupation in professional life,経歴,His life revolves round his career.
893,anyway,adverb,a word people use to change the topic of a conversation,とにかく；いずれにせよ,"Anyway, I think I've said enough."
894,speech,noun,expression of ideas or opinions,スピーチ,He made a speech that supported my opinions.
895,dog,noun,small 4-legged animal that barks kept as a pet,犬,The dog kept on barking.
896,officer,noun,person with an important position in an organization,役員,Antonio is a high-ranking officer.
897,throughout,preposition,"over or across an entire thing or place, or in every part of something",至る所に,He journeyed throughout the entire world.
898,oil,noun,"thick, black liquid in the ground used as fuel",油,Tom poured oil on the fire.
899,dress,noun,women's garment with a top part and a skirt,ドレス,The dress has a full skirt.
900,profit,verb,to earn money from something,利益を得る,Try to profit from every opportunity.
