345,stay,verb,to spend time visiting a place or someone's home,滞在する,It's boring to stay at home.
346,force,verb,to use physical strength or violence to persuade,強制する,Don't force me to dance.
347,stop,verb,to finish moving or to come to an end,止まる,We won't stop until we're finished.
348,several,determiner,more than two but not many,いくつかの；それぞれの,Several people joined the meeting.
349,light,adjective,not heavy; weighing only a little,軽い,It isn't heavy. It is light.
350,develop,verb,"to grow bigger, more complex, or more advanced",発達する；開発する,Education aims to develop potential abilities.
351,remember,verb,to bring a previous image or idea to your mind,思い出す,Does anyone remember whose idea it was?
352,bit,noun,small piece of something,少し；部分,It's a bit small.
353,share,noun,"part of a company you own, shown by a certificate",株式；持分；共有,She owns a company share.
354,real,adjective,"actually existing or happening, not imagined",現実の；本物の,Is this happening in real life?
355,answer,noun,solution to a problem or test question,回答;答え,The answer is in the question.
356,sit,verb,to be in a resting position on a chair,座る,Sit down on this chair.
357,figure,verb,to understand after thinking; work out,～と考える,I'm trying to figure things out.
358,letter,noun,message you put in an envelope and send by post,手紙,Please send the letter by express.
359,decide,verb,to make a choice about something or choose after thinking,決める,Think it over before you decide.
360,language,noun,words or signs used to communicate messages,言語,Language is a system of signs.
361,subject,noun,"the person, or thing that is being talked, or written about",主題；対象,It isn't an easy subject to write about.
362,class,noun,"rank or level in society, ranked from high (rich professional people) to low (ordinary people)",階級； ランク,You're the tallest in your class.
363,development,noun,act or process of growing bigger or more advanced,発達；開発,This is a huge development.
364,town,noun,small city,町,The town has a small population.
365,half,noun,the part you get when one is divided into two; ½,半分,It's just before half past two.
366,minute,noun,unit of time equal to 60 seconds,分,A minute has 60 seconds.
367,food,noun,what people and animals eat to live,食物,Boldi began to eat exclusively animal food.
368,break,verb,"to separate into pieces by force, or by dropping",壊す；折る,It would break if you dropped it.
369,clear,adjective,easy to understand; well-explained; obvious,はっきりした,It's clear and easy to understand.
370,future,noun,time that is to come after the present,未来,The future will come soon enough.
371,either,adjective,one of two (used when there is a choice of two),どちらか,Either option will work well.
372,ago,adverb,at a specified length of time in the past,～前に,He died a long time ago.
373,per,preposition,for each; during each,～につき； ～ごとに,It's one per customer.
374,remain,verb,"to be left behind, to continue to exist",残る；～ままである，残り；遺跡,"If you left, what would remain?"
375,top,noun,highest or upper part or point of something,最上部；最上位,He ascended to the top.
376,among,preposition,in the center of some things; in relation to several things,〜の間に；～の中の,"Lions are scavengers, among other things."
377,win,verb,to succeed in a game or contest,勝つ,He endeavored to win the contest.
378,color,noun,"the quality of things you can see (e.g., red, blue)",色,What color is your car? Blue or red?
379,involve,verb,to have or be included as a part of something,関与する,Does it involve me?
380,reach,verb,to come to or arrive at a goal or destination,伸びる；及ぶ；届く；到着する，伸ばすこと；届く範囲,You can reach your goals!
381,social,adjective,involving activities among people especially free time activities,社会的な,Avoid wasting your time on social media.
382,period,noun,set amount of time during which events take place,期間；時代,The critical period in matrimony is breakfast time.
383,across,adverb,from one side to the other of something,横切って；交差して,This river is one mile across.
384,note,verb,to make mention of something; to make a remark,注意する；気づく,"Please note, a road interchange ahead."
385,history,noun,study of past event,歴史,History deals with the past.
386,create,verb,"to make, cause, or bring into existence",作り出す；創造する,"If it doesn't exist, create it."
387,drive,verb,to control a vehicle so that it moves somewhere,運転する,"You can drive a car, right?"
388,along,preposition,at a point on a line,～に沿って,Please cut along the dotted line.
389,type,noun,group of things or people sharing common features,型；種類；タイプ,Not many people know their blood type.
390,sound,noun,waves traveling in air or water that can be heard,音；音響,Light and sound travel in waves.
391,eye,noun,part of the body that you see with,目；眼,The eye has the natural ability to see.
392,music,noun,sounds that are sung or played to give pleasure,音楽,Music affords us much pleasure.
393,game,noun,activity with rules that people play to have fun,ゲーム,This board game is really fun.
394,political,adjective,concerning government or public affairs,政治の；政治的,He theorizes about political systems.
395,free,adjective,costing no money,無料の,He is free with his money.
396,receive,verb,to get something that someone has given or sent to you,受ける；受信する,You will receive the presents.
397,moment,noun,very short or brief period of time,瞬間,We will be back in a short moment.
398,sale,noun,giving something for money; the amount sold,販売；売上高,The store is advertising a sale.
399,policy,noun,"course of action proposed by an organization, etc.",政策；方針,Who sets U.S. policy?
400,further,adjective,extra; in addition,さらに先へ；さらにまた,"No further questions, your Honour."
