554,realize,verb,to become aware of or understand mentally,気付く,You don't realize what you're doing.
555,usually,adverb,normally; regularly,普通は,I'm usually at home on Mondays.
556,data,noun,facts or information used to calculate or analyze,データ,He gathers data for analysis.
557,single,adjective,"only, merely",たった一つの,I only have a single daughter.
558,address,noun,exact street location of a place,住所,My business address is 465 Fifth Avenue.
559,performance,noun,activity done to entertain an audience,演奏；公演,The audience acclaimed the actors for their performance.
560,chance,noun,possibility that something will happen,機会,There's a chance that that'll happen.
561,accept,verb,to agree to receive or take something offered,受け入れる；受け取る,He should accept the offer.
562,society,noun,community of people living together,社会,A society consists of many people.
563,technology,noun,"use or knowledge of science in industry, engineering, etc.",技術,I am passionate about technology.
564,mention,verb,to refer to or talk or write about something,言及する,Did Tom mention me?
565,choice,noun,decision between two or more possibilities,選択,You have the choice between two alternatives.
566,save,verb,to rescue someone or something from a bad situation,救う,Someone will save you.
567,common,adjective,"typical, normal; not unusual",共通の; 普通の; 一般的な,It's quite common actually.
568,culture,noun,beliefs and customs of a particular group,文化,I don't understand their culture.
569,total,noun,whole number or amount of something,合計,What does the total come to?
570,demand,verb,to strongly request someone to do something; insist,要求する,I demand unquestioning obedience.
571,material,noun,substance from which a thing is made of,材料,From what material is the jacket made?
572,limit,noun,point beyond which it is not possible to go,限度；境界，制限する,Don't go beyond the speed limit.
573,listen,verb,to use your ears to hear and understand things,聴く,"I listen, but I hear nothing."
574,due,adjective,when something is required or expected,期日の、 満期の,When are you due?
575,wrong,adjective,"not right, incorrect; not true; bad",間違った；間違って,"This is wrong, not right."
576,foot,noun,lowest part of the leg we use to stand on,足,Can you stand on one foot?
577,effort,noun,amount of work used trying to do something,努力,It requires considerable effort.
578,attention,noun,focus of your thoughts on something,注意,Focus your attention on that.
579,upon,preposition,more formal term for on,〜の上に,The decision depends upon several factors.
580,check,verb,to confirm the details of something are correct,確認する,Check if everything is correct.
581,complete,verb,to finish or reach the end of doing something,完全にする,He labored to complete the work.
582,lie,verb,to say something that you know is not true,嘘,I know that I shouldn't lie.
583,pick,verb,to decide on a thing from various choices; select,選ぶ,I wanna pick something.
584,reduce,verb,to make something smaller or use less of it,減少させる,Reduce administrative costs and waste.
585,personal,adjective,done by or to a particular person; individual,個人的な,It was a personal decision.
586,ground,verb,solid surface of the earth that we stand on,地面；接地する,The ground is still wet.
587,animal,noun,a living creature that is not a plant or person,動物,I'm an animal person.
588,arrive,verb,to reach the place you are travelling to,到着する,I would like to arrive.
589,patient,adjective,not getting annoyed when things take a long time,辛抱強い,Be patient please. It takes time.
590,current,adjective,happening or being in the present time,現在の,Current times are tough.
591,century,noun,period of 100 years,世紀,100 years is called a century.
592,evidence,noun,factual proof that helps to establish the truth,証拠,The evidence is reliable.
593,exist,verb,"to be present, alive or real",存在する,Why do we exist?
594,similar,adjective,nearly the same,よく似た,It was very similar.
595,fight,noun,act of trying to hurt someone by hitting them,けんか；戦い,They tried to avoid a fight.
596,leader,noun,person who is in charge of a group or task,リーダー,Our group needs a leader.
597,fine,adjective,"good, acceptable or satisfactory",十分な,"Are you good? Yes, I'm fine."
598,street,noun,road in a city with buildings and places to walk,道；通り,This street goes through the whole city.
599,former,determiner,"being something previously, but not now",前の，前者,She met her former manager.
600,contact,verb,to get in touch with someone,接触する；連絡する,Bruno was hoping to contact someone.
