1390,camera,noun,"object that takes pictures digitally, or on film",写真機,He put new film into his camera.
1391,swim,verb,to move through water by moving parts of the body,泳ぐ,Fish swim in water.
1392,manufacture,verb,to produce large numbers of products in a factory,製造，製造する,They built a large plant to manufacture automobiles.
1393,theater,noun,place where shows are performed on a stage,劇場,They performed at the local theater.
1394,cycle,noun,series of regular and repeated actions,周期,The cycle is repeating itself.
1395,coffee,noun,a brown drink made from roasted beans and boiled water,コーヒー,Tom is roasting coffee beans.
1396,totally,adverb,in a complete way; completely; absolutely,全く,I'm totally and completely in love with you.
1397,museum,noun,"building to display art, science, or history objects",博物館,We visited the history museum.
1398,visitor,noun,one who goes to a place to see it (or someone),訪問者,I am a visitor.
1399,freedom,noun,"state of being free, not being controlled",自由,Freedom is nothing when everyone is free.
1400,construction,noun,act of building something; thing that is built,建設,The building is under construction.
