1041,handle,verb,to have the ability to cope with or take responsibility for,扱う,You can handle it.
1042,glass,noun,hard transparent material used for making windows,ガラス,The glass is made of transparent plastic.
1043,trial,noun,concerning or used in a trial,試験；試行；裁判,The trial was fair.
1044,stress,verb,to be in a state of mental tension due to problems,ストレス,Gabor started to stress out.
1045,radio,noun,system for sending and receiving signals through the air,ラジオ,I'll send you greetings by radio.
1046,administration,noun,"the work of running something (e.g., a business)",政権,Mary studies business administration.
1047,complex,adjective,"difficult, not easy to understand or explain",複雑な　繫雑,Complex transcriptions are difficult to read.
1048,text,noun,written part of a book or other work,教科書,Who isn't writing the text?
1049,context,noun,set of facts surrounding a person or event,文脈；状況,Context helps to define what is really meant.
1050,ride,verb,to sit on and control a horse or vehicle,乗る，乗車,I want to ride a horse.
1051,directly,adverb,in a frank and honest way,直接に,She looked directly into his eyes.
1052,heavy,adjective,having a lot of weight,重い,He can lift heavy weights.
1053,remove,verb,"to move, erase or take away from a place",取り除く,Remove the bike from the sidewalk!
1054,conduct,verb,"to direct, lead or guide something",導く； 案内する,You must conduct the orchestra well.
1055,equipment,noun,tools or materials used to perform a task,装置；設備,We have the necessary equipment.
1056,otherwise,adverb,"indicates that there will be a bad result if something is done, not done, or done improperly",さもなければ；別のやり方で，他の,"Otherwise, you will die."
1057,title,noun,name given to something to identify or describe it,題名,The new title has good connotations.
1058,extra,adjective,more than necessary; additional,余分な,That'll cost you extra.
1059,executive,noun,a senior manager in a business or organization,幹部,Tom is a senior executive.
1060,chair,noun,a piece of furniture you sit on when sitting at a table or desk,椅子,I'm sitting on a chair.
1061,expensive,adjective,costing a lot of money,値段が高い,The cost is very expensive.
1062,sample,verb,"to try something to see if you like it (e.g., food)",試す；試食する；見本,Let me sample your cake.
1063,sex,noun,state of being male or female mostly biological,性別,The primary need of a male is sex.
1064,deliver,verb,to take something to a person or place,配達する；伝える；出産する,I'll deliver it to your place.
1065,video,noun,recording capturing action with sound,動画:ビデオ,Sami recorded a video.
1066,connection,noun,something that joins things together; being joined,接続,Build a strong connection together.
1067,primary,adjective,"most important, most basic or essential",主要な；第一位の,Safety is the primary concern.
1068,weather,noun,"whether it is raining, sunny, cold, etc., outside",天気；天候,After rain comes fair weather.
1069,collect,verb,to gather things/people together in one place,集める,We collect plastic bottles.
1070,inform,verb,to give information or facts about something,知らせる,You must inform me about everything.
1071,principle,noun,strong belief that influences a person's actions; basic law or belief,原理；原則,That doesn't accord with my principle.
1072,straight,adjective,"not having curves, bends, or angles",まっすぐな,I'd like to have straight teeth.
1073,appeal,verb,to request a judge or others change a decision,上訴する；訴える；アピールする,You can appeal to the court.
1074,highly,adverb,more than usual; to a great degree,非常に,This is highly unusual.
1075,trust,verb,to be confident that someone is honest and reliable,信頼する，信頼；委託,I have to trust someone.
1076,wonderful,adjective,producing feelings of enjoyment or delight,素晴らしい,Its taste is wonderful!
1077,flat,adjective,level; even; without curves or bumps,平らな,He has a flat.
1078,absolutely,adverb,completely; totally; very,絶対に,"You're absolutely perfect, in every way."
1079,flow,verb,to move steadily and easily in a certain direction,フロー,He walks like rivers flow.
1080,fair,adjective,treating all people the same way,公正な；公平な,All is fair in love and war.
1081,additional,adjective,further or added,追加の,Additional help is needed.
1082,responsible,adjective,having the duty of dealing with something; being the cause or creator of something; behaving in a mature and reasonable manner,責任がある,I'm responsible for my own actions.
1083,farm,noun,land used for growing crops or raising animals,農場,He raises crops and cows on his farm.
1084,collection,noun,group of similar things gathered as a hobby,収集物(品); コレクション,The collection of wristwatches is a hobby.
1085,hang,verb,"to attach a picture, photograph, etc., onto a wall",かける；吊るす,Hang a picture on the wall.
1086,negative,adjective,"being harmful, unwanted, or unhelpful",否定の；後ろ向きの，否定；拒否,I've had negative interactions with friends.
1087,band,noun,"group of people who work together (e.g., play music)",バンド,I play in a band.
1088,relative,noun,measured or considered in comparison to something else,親戚；相対的な,Are you a relative?
1089,tour,noun,a journey to visit several places for pleasure,旅行,I'm a tour guide.
1090,alternative,noun,other choices,代替案,I want a third alternative.
1091,software,noun,market for software is expected to expand,ソフトウェア,Software is constantly evolving.
1092,pair,noun,"two of the same thing (e.g., socks)",一組,Pack an extra pair of socks.
1093,ship,noun,large boat,船,The big ship rammed the fishing boat.
1094,attitude,noun,"way you act, think, and feel about something",態度,I'm worried about your attitude.
1095,cheap,adjective,not costing a lot of money,安い,The price is very cheap.
1096,double,preposition,two times the amount or degree; twice,二倍，二倍の,The cost is double now.
1097,leg,noun,part of the body from the thigh down,脚,I have a bum leg.
1098,observe,verb,to watch carefully; to make a comment,観察する,We must observe the rules.
1099,sentence,noun,set of spoken or written words that make a whole statement,文,Make a sentence with each of these words.
1100,print,verb,"to make many copies of a page, magazine, or book",印刷する,I have to print 100 pages.
