1960,sequence,noun,an ordered group of related events or things,連続,It is a sequence of two actions.
1961,plain,adjective,simple; easy to understand; clear,平野；地味な,"He gives plain, simple explanations."
1962,volunteer,noun,someone who works willingly without pay,ボランティア,Tom often does volunteer work.
1963,rural,adjective,"relating to parts of a country that are outside towns and cities, with fields, woods, etc.",農村；田舎の,Urbanization is encroaching on rural life.
1964,calm,adjective,relaxed and not worried or angry,穏やかな,"Ziri was calm, relaxed and collected."
1965,abandon,verb,to leave someone or something you are responsible for and not return,放棄・見捨てる,I abandon my province.
1966,examination,noun,"test of your knowledge of, or ability in something",試験,What did the expert examination show?
1967,silence,noun,no sound or noise,静けさ,Silence is the absence of sound or noise.
1968,rapidly,adverb,with great speed,急速に,A computer can calculate very rapidly.
1969,efficient,adjective,able to work well without waste,効率的,Efficient machinery replaced manual labor.
1970,revolution,noun,"a change in the way a country is governed, usually by violence or war; a complete change",革命；革命,Did the revolution change the laws?
1971,delight,noun,a strong feeling of great pleasure and happiness,大喜び,It is a tremendous delight.
1972,spell,verb,"to be able to say, write, or print the letters that make up a word",つづる；スペル,Can you spell your name letter by letter?
1973,premise,noun,a statement or idea that is accepted as being true and is used for developing other ideas and actions,前提；土地；建物,Do you accept the premise?
1974,lean,verb,to bend or move someone's body in a particular direction; (adj) very little fat,傾く；もたれる,Can you lean forward a bit?
1975,dramatic,adjective,sudden and extreme,劇的,The transformation was dramatic.
1976,differ,verb,to be not the same as others,異なる,People greatly differ in their views of life.
1977,grateful,adjective,feeling or showing thanks; thankful,ありがたい；感謝している,When do you feel most grateful?
1978,protein,noun,"a substance found in some foods, such as meat, that is needed by the body to stay healthy",タンパク質,Meat and eggs have a lot of protein.
1979,bike,noun,a vehicle with two wheels that a person can ride,自転車,Can she ride a bike?
1980,distribute,verb,to hand in or deliver something to people,分配する,Newspapers distribute information to the public.
1981,intellectual,noun,of or relating to the ability to think in a logical way and understand complicated ideas and subjects,知的な,Do you consider yourself an intellectual?
1982,derive,verb,to develop or get something from something else,派生する,We derive further pleasure from our study.
1983,crucial,adjective,extremely important,決定的な,This is really crucial for you to know.
1984,unemployment,noun,the number of people in an area who want to work but do not have a job,失業,Unemployment numbers are rising.
1985,wheel,noun,the round thing under a vehicle that turns and makes it move,車輪,Turning the steering wheel makes the car turn.
1986,crop,noun,"plants grown on a farm for food (e.g., corn or rice)",作物；収穫物,This land yields a good crop of rice.
1987,minority,noun,a part of a group that is less than half of the whole; a small part,少数派,There is a small Muslim minority there.
1988,origin,noun,the point at which something begins or is created,起源,He even referred to the origin of life.
1989,interpretation,noun,an explanation or opinion of the meaning of something,解釈,Every observation is an interpretation.
1990,gentleman,noun,a man who has good manners and is considerate,紳士,He described the man as a model gentleman.
1991,drama,noun,a piece of writing that tells a story about a serious subject or an exciting event,劇,I'm studying the English drama.
1992,landscape,noun,a large area of countryside or land that has a particular quality or appearance,風景,The landscape is magnificent.
1993,educate,verb,to teach someone in a school or college,教育する,We need to educate our children.
1994,toy,noun,a thing that children play with,おもちゃ,The children played with toy blocks.
1995,fault,noun,a bad quality or part of someone or something; responsibility for a mistake or bad situation,欠点,I blamed him for his fault.
1996,exhibit,verb,to display or make available for people to see,展示,He hopes to exhibit his paintings in Japan.
1997,minor,adjective,"not so large in size, not important or valuable",小さい；少ない；重要でない,The damage was minor.
1998,hunt,verb,to search for wild animals to kill for food or sport,狩り,I hunt elk in my leisure-time.
1999,storm,noun,"bad weather with a lot of rain, snow, and strong winds",嵐,It's a bad storm.
2000,thick,adjective,having a large distance between two surfaces,ぶ厚い,The wall is two metres thick.
