1448,affair,noun,"event or a set of events, often unpleasant ones",事件、出来事,She had a very unhappy affair.
1449,civil,adjective,related to the people of a country; not military/criminal,市民の,Algeria needs a strong civil society.
1450,locate,verb,"to find a certain place, position, or location of something",見つける,We're trying to locate them.
1451,citizen,noun,person who belongs to and has rights in a country,市民,He's a loyal citizen of his country.
1452,temperature,noun,"a measure of how hot or cold something is (e.g., the weather)",温度,We want to measure your temperature.
1453,gold,noun,soft yellow metal that is very valuable,金,Gold is a precious metal.
1454,domestic,adjective,of or relating to a particular country; of or relating to the home and family,国内の,Don't interfere in Algeria's domestic affairs.
1455,load,noun,"large, often heavy, amount of something to be moved",積荷,He panted under a heavy load.
1456,belief,noun,a feeling of being sure that something exists or is true,信念,Can truth exist without belief?
1457,troop,noun,group of soldiers; an organized group,軍隊,The troop returned home safely.
1458,technical,adjective,of practical use of machines or science in industry,技術的な；専門的な,He studies at the technical university.
1459,remind,verb,to make someone remember something,思い出させる,"If I forget, please remind me."
1460,arrangement,noun,plan or preparation to make something happen; an agreement,打ち合わせ；準備,We had an arrangement.
1461,skin,noun,outer layer of an animal's or human's body,肌,The creature's skin hung off its body.
1462,prison,noun,a place where people who have committed serious crimes are held,刑務所,The bad people are in prison.
1463,switch,verb,to change from one thing to another; a thing you move to change from one thing to another,切り替える；スイッチ,Do you want to switch?
1464,acquire,verb,to get or earn something by thinking or working,獲得する,Don't compromise your vision to acquire funding.
1465,corporate,adjective,concerning (usually large) companies,法人,Steal from large corporate chains.
1466,fairly,adverb,in a reasonable way; between a little and very much,かなり,It's fairly difficult to do that.
1467,wood,noun,hard material that trees are made of and is used for building and fuel,森林,Ash trees are known for their sturdy wood.
1468,participate,verb,to take part with others in doing something,参加する,I wanted to participate.
1469,tough,adjective,very difficult to do or deal with,タフ,That's a very tough deal.
1470,tear,verb / noun,1. (v) to damage something by pulling it apart; 2. (n) drop of salty water from the eye,引き裂く；涙,Please do not tear the paper.
1471,representative,noun,typical of a particular group or thing,代表者，代表する,Tom was elected class representative.
1472,capacity,noun,"ability to hold, involve or contain people or things",能力；容量,He has a capacity for leadership.
1473,border,noun,line separating one country or state from another,境界； 国境,He crossed the state border.
1474,shake,verb,to move something violently back and forth or up and down,振る,You can't just shake it off.
1475,assessment,noun,opinion based on judging the qualities of something or someone,評価,I think the assessment is unfair.
1476,shoe,noun,outer covering worn on the foot to protect it usually sold in pairs,靴,Even a straw shoe belongs to a pair.
1477,ought,auxiliary verb,what is expected; should,～はず;～するべきである,People ought to work.
1478,ad,noun,public notice or advertisement,広告,Let's put an ad in the paper.
1479,fee,noun,amount of money paid for a particular service,費用,A fee is a payment for a service.
1480,hall,noun,"a usually long, narrow room in a building  that leads to other rooms",ホール；会場,Karl walked down the narrow hall.
1481,regulation,noun,official rule that controls how something is done,規制,Can you get around that regulation?
1482,escape,verb,to get away from a place where you are being held,逃げる,We have to escape this place.
1483,studio,noun,"the building or room where art is made, such as paintings, movies, or music",スタジオ,I found you a studio.
1484,proper,adjective,correct according to social or moral rules,適切な,Discretion is proper to judges.
1485,relax,verb,to stop feeling nervous or worried; to rest and do something enjoyable,くつろぐ；緩める,Just relax and have fun.
1486,tourist,noun,someone who travels to a place for pleasure,観光客,I came as a tourist.
1487,component,noun,one of the parts that make up something,構成要素,Thread is the basic component of fabric.
1488,afford,verb,to have enough money to pay for something,余裕がある,I can't afford a pay cut.
1489,lawyer,noun,a professional who is paid to help people with the law,弁護士,My father's a lawyer.
1490,suspect,verb,to think that someone may have committed a crime or done something wrong,容疑者,I suspect Tom did it wrong.
1491,cup,noun,small round container used to hold liquids for drinking,カップ,Drink this cup of corn atole.
1492,description,noun,something that tells you what something is like or looks like,記述；説明;描写,It's an accurate description.
1493,confidence,noun,feeling that you can do well at something,自信；信頼,I have confidence in his abilities.
1494,industrial,adjective,concerning the people and businesses that make certain products,産業の,The town is an industrial community.
1495,complain,verb,to say that you are not happy or satisfied with something or someone,文句を言う,You often complain about your life.
1496,perspective,noun,"way of thinking, an attitude toward something",視点；遠近法,What's your perspective on the world?
1497,error,noun,something that is not correct; a mistake,エラー,She corrected the error.
1498,arrest,verb,to use the law to catch and keep people who committed crimes,逮捕,The police decided to arrest him.
1499,assess,verb,to judge something's value or suitability,評価する；査定する,Do they assess organizational risks?
1500,register,verb,to record your name on an official list; sign up,登記,I decided to register.
